region,rainfall_mm,temperature_c,humidity_pct,river_level_m,snow_melt_mm,prev_day_rain,risk_level,risk_label
Astana,67.53003436120592,5.318262950730411,46.85390664312477,7.430807869334596,46.69889870722596,12.732726719506386,3,Critical
Shymkent,56.58389521230153,34.50627612575782,79.95123622409272,7.813849819816312,6.5529315402145185,28.3323357407596,2,High
Oskemen,65.18793669479497,18.17792772169122,65.75297630804806,6.749032674475058,39.86971789538893,33.55851880718558,3,Critical
Semey,19.109488593511735,13.90924342556266,98.89973375611211,2.772631302365225,25.397434595320412,31.255482968075903,1,Medium
Karaganda,24.444149913152906,27.716848259836603,53.17886615739768,7.749106374140617,37.5165387909978,53.266466212149,3,Critical
Atyrau,10.939738848743001,2.838065226079239,80.309205906954,5.210896484326788,15.535766415572372,17.241028603821505,1,Medium
Aktobe,18.438964579333522,9.313216702836058,89.7174737101227,7.479818572639699,25.72448011560194,17.685724225119344,2,High
Astana,54.44323615263392,2.0499503969750386,74.31827944304335,5.570787693607639,42.841767486158815,58.33687588006825,3,Critical
Aktau,63.64252724739073,25.512238096492915,52.949179233399676,2.8042922138579036,23.34390495615522,40.02324149425437,2,High
Kostanay,2.143427097398325,15.80072055358481,80.28757045966023,3.2751839310711195,17.985993095513482,33.212454084584834,0,Low
Aktau,95.6157393436833,19.647128156303175,36.29337102181479,4.628538328272054,26.807769312636804,13.536244134180144,2,High
Taraz,35.30015680121735,1.3538262427732946,46.204173214410595,6.425111311699115,35.868137651818344,15.002177832973329,3,Critical
Karaganda,109.42032419518932,-0.08986143802082047,63.734820407943104,2.884869135052512,22.178167274925137,0.8441309452720436,2,High
Oskemen,116.10135163365332,11.976858304232241,66.03275098289187,4.847983746006441,46.94384875711365,7.314101508936739,3,Critical
Aktobe,22.25506496119852,23.190458709177207,21.771318037810357,3.0921874518230115,14.747291202117102,44.54709557521929,1,Medium
Aktau,55.45167489187928,13.635789088407208,95.6091351004807,6.618270534763304,23.77318030845602,71.34985040067279,3,Critical
Oskemen,0.1478202199711065,-8.530944510444913,75.7301816973912,4.000460703259629,37.846382967072074,22.973181210444594,1,Medium
Karaganda,71.79927181469124,29.084817784412998,59.656300018551285,1.0754212013966393,34.45605452478791,26.21977807169025,2,High
Atyrau,72.87677379152055,-7.089089791819079,94.65017875266467,1.7453939111115229,43.18205262085781,9.248448848920976,2,High
Aktobe,29.70479467240502,33.01210176743385,55.12764522006628,0.9582850071472422,49.84045903405544,31.090475648568223,1,Medium
Oskemen,67.00952070998375,-8.868611877522728,98.43484562162973,4.2447720951074395,21.34291643975448,2.977736365546333,3,Critical
Taraz,27.06481709324825,21.250270525881895,60.982780579478806,1.2975297301117037,5.557543989165592,73.40805570095202,0,Low
Shymkent,19.299056289382808,-6.3006821329698255,29.142861599838355,1.3560497698222407,1.5207940403983988,53.848907849962295,0,Low
Almaty,78.18233601627176,30.98044607458128,81.18407779674217,7.557861950287828,36.343845306988584,79.25990475145751,3,Critical
Shymkent,39.11105567424899,10.899495630149424,74.31181800622724,7.044913041320416,43.70068356543578,70.6258530142795,3,Critical
Karaganda,70.8316726662747,-3.8114301332343077,81.83893770444695,3.890649476085245,11.035629297220934,37.83924749585221,1,Medium
Astana,51.98960987659867,5.336706490543097,96.11536229805449,7.893539906376543,7.922401859495299,41.57480249203015,3,Critical
Almaty,118.12216888834847,-2.582889609395708,82.11914421208145,0.5013989612799734,3.1102545762845493,15.246083721375507,1,Medium
Semey,17.949677120107893,-2.323813979930949,68.90692817733175,5.104845922050453,41.13514608586032,36.96314742716445,2,High
Taraz,55.75183159629722,32.6648744077149,88.58471218886727,5.123211330289026,15.569096994629216,72.24222987942494,3,Critical
Semey,81.65479516311903,10.036075052815466,73.85971514836253,3.9308229190241617,20.084844637988823,4.06827389086569,2,High
Petropavl,47.46541006559624,25.496101875741182,52.64952454607385,3.4771097970071962,25.137509580480614,69.08454423986478,2,High
Aktobe,116.96398222448278,18.782250252995684,90.84958113934186,3.915373516104557,41.97266171047754,27.27582413140878,3,Critical
Kyzylorda,86.6265153512322,20.43918630522765,37.75203686274983,3.6122032705976035,32.54166107807425,71.96102120770479,3,Critical
Almaty,78.83806290773917,-4.073795268758267,77.17130199269793,5.978693581117246,30.753231492890563,75.27039250731877,3,Critical
Semey,90.8471121133468,0.5383001066968554,90.52507639526056,1.5151657622996304,8.783604997795535,53.66919096015248,2,High
Aktau,114.31783656464604,25.403765081949665,78.5053215762637,1.9822941544334762,25.659494585491487,53.15390292741423,2,High
Semey,108.93823835815682,33.684479291365236,75.78203352430856,1.853886712943177,35.76905085893276,36.22034701669921,2,High
Oskemen,86.91423697516943,1.820403916939327,80.21106352574688,2.468529388409484,48.66304415152459,66.8432179634966,2,High
Shymkent,89.89939669215397,2.2205944137967943,57.20441986405155,4.439438140861874,10.070315460667612,76.92902067466265,2,High
Oskemen,17.510648884217453,11.280370976490719,89.93365457256208,1.3340656050366404,0.47716765336133227,62.006544027129536,1,Medium
Petropavl,12.335088539119884,34.272814078494704,36.2749180108873,7.011269714948781,3.765071679923487,49.75493870053674,1,Medium
Almaty,68.50854022129971,2.103152562191198,30.190913280027143,2.7302114848135424,18.79262325909896,48.54343166570694,2,High
Almaty,2.2041164328648,8.313735933541874,42.840702409480926,1.7190349060153087,41.02723238729936,67.95759212669299,1,Medium
Petropavl,57.88276578619099,30.116600703057806,62.526191741999455,5.567159821986825,0.3571040884122523,43.29630126170387,2,High
Karaganda,25.241949590264234,-9.86855353203871,60.84494363274705,0.7856472544948946,22.836529644292014,64.30879089990582,1,Medium
Oskemen,41.52198811738075,-8.21053157551437,85.64790061412693,5.149764236556232,16.461530767069725,40.71082041393966,3,Critical
Pavlodar,93.09656829515473,17.183225468204864,52.365492512321396,5.736488230073748,2.624085504986379,4.99554199791393,2,High
Aktau,112.94850050788638,30.832107412078116,58.747554103320695,2.111873985400394,22.511814333630863,30.71576071233242,1,Medium
Kostanay,8.68995265756098,0.7485497180867444,21.06941466075165,0.8147305508272571,12.737435366835943,35.5552766137199,0,Low
Shymkent,64.10906471717341,11.133879860631904,52.77913891543513,3.227340191895872,17.59424171735032,11.329379598929377,2,High
Almaty,105.904018298352,10.270938574601821,71.82193863602737,1.2394567268145236,35.28076523921465,8.199706335137025,2,High
Karaganda,9.901024132850553,11.283710574297956,21.240666450127375,1.373583872550028,26.077549195548354,42.83719597255633,0,Low
Kyzylorda,98.94168562762006,18.013386307838534,42.4705572148995,2.406959235836484,6.232371449640667,6.811490924486572,1,Medium
Aktau,42.93616211139256,11.138469334580769,36.6365087431512,2.7160094347006947,48.07072702118195,24.235613431206716,2,High
Oskemen,38.65136426632024,10.1360663595106,23.35883431276706,4.474777557660655,31.79553828548692,59.56775807704608,3,Critical
Shymkent,117.29596635777429,11.342978919406722,58.340807193163,5.5879391412725985,38.29342128312658,77.15457436543846,3,Critical
Kyzylorda,24.103090783475302,16.589034857196868,34.53786345825252,4.945782056526386,3.9606575004185407,57.42964644415429,1,Medium
Oskemen,83.18327289872171,14.165336975811126,79.4465231705104,1.6127025296713762,2.3529189730009445,79.41004387622962,1,Medium
Semey,98.57288736118397,28.436119894272693,87.83423070106788,1.7906452433946982,0.9724025184040586,55.867037702352214,2,High
Kyzylorda,4.942019433512601,-7.7726415927850026,63.646814613531824,7.090769373446859,9.439701388672223,23.503557652346203,1,Medium
Petropavl,80.44625500252947,27.499268216285564,98.53658740169132,4.687642362980853,20.720419885924755,53.764203240428955,3,Critical
Taldykorgan,114.18599692263923,27.97660756752758,56.038285717647625,7.024533746732668,46.79130667014114,56.172541215752304,3,Critical
Karaganda,14.906396007367121,2.8208609688932373,61.06945681799324,3.286598834899058,22.852982963288817,29.738158769316847,0,Low
Shymkent,107.5465563222046,10.828337975713278,99.13742031662001,5.108000055734928,14.51275526862647,1.4171080487511212,2,High
Atyrau,71.37319648523233,9.734231984184596,38.52387487720391,4.427475620409581,28.096762675983168,56.255982782038956,3,Critical
Taldykorgan,73.99254982349689,-0.1670574540641372,95.40367517415243,2.893426173653469,5.596728906739462,1.7360076220433296,2,High
Aktobe,73.55330098387272,7.8558581188842425,23.42700440952906,4.024365290251965,30.47529455024916,50.49504624480569,3,Critical
Aktobe,35.86030636047766,-8.00255025231155,55.71095122105558,4.26868157620199,28.421597716525167,13.089319099404406,2,High
Shymkent,112.22421783593516,2.50199327517805,25.60028097064526,2.0057823106750896,39.59965167028548,45.24828221984347,2,High
Kyzylorda,113.68205551572464,26.750697895282315,78.33877943309145,2.862577792825487,49.3343805808512,40.313042030448,3,Critical
Oskemen,75.03655922567374,2.8053035793303884,68.67271487040142,6.435573128802317,12.543673585805525,1.0810913844946057,2,High
Karaganda,94.01072711299376,26.81930009367114,76.53074107740771,7.368411795905954,25.48282254018803,29.029265359608274,3,Critical
Kostanay,73.47095830573896,13.92197590719939,49.95843199744136,3.198455701589746,45.44327031595018,48.08729339170422,3,Critical
Aktobe,58.12781370888487,29.5938204812522,49.55855472251042,2.8022921165676364,39.25949422114206,67.88852415190237,2,High
Karaganda,79.29841419591008,15.865079941898685,23.625542316871567,1.9639787342891188,24.37031515504038,71.09136910692138,2,High
Aktobe,66.36017431103501,-8.664929962086708,47.99559516237118,5.5886837648793595,47.26858248073889,38.70799760265786,3,Critical
Semey,71.69710351583161,20.393909339619015,94.34307218096475,2.9232477624975295,2.861834675840469,58.273798983955054,2,High
Oskemen,94.05990641026344,-7.981589438939411,50.33812297443592,7.908121543243913,46.5499309856292,25.316366122676612,3,Critical
Semey,57.70845977387818,10.27686585424103,86.5094164977576,2.9426360154796494,2.5253696191403274,27.374912460692595,1,Medium
Aktau,4.890492731096732,31.824201251290127,87.38604037999472,3.456020350869711,27.365237205734218,15.5570815345851,1,Medium
Aktobe,19.67993771873967,-2.565822729796743,49.859292510338705,5.0250064715902605,44.52204740005429,44.95584879945915,2,High
Atyrau,52.632865978744604,7.544255882369484,70.55909443169512,6.512632198934787,13.13604717806514,25.165132074189216,2,High
Atyrau,86.979187184887,22.843713898181527,27.62972818184469,4.021389990092253,23.612424947257928,6.749671715080403,2,High
Semey,71.19343779722145,29.701635024268143,28.29428645874212,3.6699202534171875,16.21644395684833,54.8004869330543,2,High
Petropavl,78.03530230481446,20.192435213412857,23.892613092937065,7.967283751961062,47.60719585381757,56.62025660843185,3,Critical
Taldykorgan,57.51347142915448,1.617796438602614,66.48120747000875,0.5787023085495833,41.18227973765454,28.799393502324627,1,Medium
Atyrau,73.88904263306914,20.35735338122973,54.085678210087764,7.212989666384344,35.45007556631898,6.137871956481824,3,Critical
Aktobe,39.48209253775946,3.3527438496840496,63.84258853313921,1.6185561945480307,29.381349330755434,34.103817392274074,1,Medium
Shymkent,56.421911123599806,22.329315341843085,61.68585524067103,6.39443957156685,41.029589466207405,35.38683664401724,3,Critical
Semey,89.31348787139467,32.931490741326826,48.01623928725842,5.134486698847235,19.613352076177353,53.493670791831434,3,Critical
Aktau,104.61993347677453,22.462705299782975,74.19787318587782,3.0638546412356904,22.377592755303095,25.23331130069468,2,High
Kostanay,52.03864007476667,28.829622631058555,80.68015047331126,7.054062166407638,36.500086054043074,54.60794238250443,3,Critical
Kostanay,5.239398924883343,-9.905327057085247,21.17026071021406,0.5968042098574398,17.88773816468571,69.71908334059107,0,Low
Astana,19.40070529761632,22.290745612921746,36.57938398151026,2.2001798905619276,3.195047102418691,18.998883388975987,0,Low
Taldykorgan,2.503336714984572,27.331440058936266,77.05886944666695,4.75169597187152,3.716730444303573,78.31356448959198,1,Medium
Kyzylorda,78.3915623084796,-8.174856810489336,50.92961381070673,3.1365669503727354,5.768140065285193,30.909450970944555,1,Medium
Oskemen,39.87775504261307,29.22189772797038,72.99871575532865,5.077831214887457,43.48406616718314,21.38069481176494,2,High
Atyrau,65.0974362863241,1.5512402739520628,47.757012778764675,0.6808264505650012,23.611321287810217,33.72089460082324,1,Medium
Atyrau,59.19322161405595,19.938144589012484,51.26041218637097,1.3734419786128438,35.64411846723682,7.551798072308733,1,Medium
Kyzylorda,9.783178746291203,26.0159695560533,32.6943098951748,1.4532218016382943,19.645466780244664,10.056472520969253,0,Low
Almaty,48.39136333485982,19.819903087670998,40.6584815732928,1.9196273443700709,12.935547370781725,33.15472375746651,0,Low
Aktau,26.467334990678793,-5.8471843567034245,68.43294060060698,3.944985806004071,17.359608378110597,60.99556175512801,1,Medium
Pavlodar,50.20797464011832,16.834468348716573,54.65304890521331,6.140965246576784,39.70911726585918,72.02497916595928,3,Critical
Semey,24.429393641069122,14.731264552496462,81.94421463556762,7.291541284466758,31.26080625157191,53.185439257301674,3,Critical
Petropavl,100.85428875323203,30.514457063342213,88.20679639506741,6.765293977131845,46.8819889978951,8.417564419053578,3,Critical
Aktau,20.903200389390438,8.190787833989415,63.33171345734079,1.9766590383176268,33.985238928841696,53.76158097444281,1,Medium
Taraz,115.29366617843723,4.4486493689172555,80.66138336448473,3.808629141729743,28.5090815877347,50.83423365623776,2,High
Atyrau,49.90888393763289,23.743284399640984,44.5523610555656,1.9955869831890125,30.509800449291724,64.4611134634665,2,High
Oskemen,101.54943504228592,8.57038967375285,53.197697232006256,2.4835386250039306,47.11857197342073,66.01989333217448,2,High
Astana,75.45177818471342,19.074327875227834,77.02221409734648,4.276602361339146,39.4100464933353,69.45624606231831,3,Critical
Kostanay,88.24203583989032,19.090254055607314,50.89695942536245,1.010817685426419,1.2020618683218909,33.13052116632787,1,Medium
Atyrau,92.12686656801364,29.9617578962053,67.0803948127191,2.136307471949549,26.70698480678486,55.829151628171545,2,High
Astana,60.58138582716214,16.94115810435938,34.82982232660092,7.51533620980338,34.41692057732824,21.460028713784858,3,Critical
Aktobe,65.1960628035946,12.596912448289409,67.98170519763984,3.9958721949386673,37.434923921957754,79.94690239868034,3,Critical
Aktau,61.679504137047,-3.7507903121567345,88.92109657815149,3.8403989448340417,10.657105965696834,14.026739310148795,2,High
Aktobe,70.56700537080951,-4.791807699458259,89.49117118587405,0.6092536606345917,43.35886772256761,0.8091545328668648,2,High
Pavlodar,3.527333490780875,-3.0555295622614276,77.94755250636317,2.3554981029375934,47.79215735875819,11.90469716145408,0,Low
Shymkent,47.46182038188183,-2.2668183402807465,79.66027032609009,6.99719326986636,11.835765292243488,62.06978316353013,2,High
Taraz,72.74264562734058,18.704469169863525,64.63419561205606,1.7347132119400155,44.13077287586229,35.74269412065692,2,High
Aktau,71.72682783070373,23.34415626235603,66.77344721326598,3.613437046510408,4.84893812580477,35.800019824834266,1,Medium
Almaty,95.15473135267578,13.849618531688844,30.69204651284144,0.6074817940025095,2.7853418057622594,76.40183356893348,1,Medium
Pavlodar,78.60112065985302,27.305797964547097,55.50873507370409,4.087516112529169,6.461190005137468,73.57079264224593,2,High
Karaganda,119.05599796088069,34.60684520301349,56.0621027109091,0.6576583004466287,2.8870539733518,24.895579024320735,1,Medium
Almaty,34.062543433037405,26.90056831037102,96.67982685341921,6.647071647993499,42.2506118577888,16.724650302469293,3,Critical
Taldykorgan,43.09812355994778,21.269706815418164,54.48694900986315,6.686403256153277,2.9525072229135976,67.87857679469917,2,High
Semey,46.061658224135556,13.962171474671596,63.94741159222061,6.4080664122677735,13.583209568182774,72.48152568354905,2,High
Oskemen,55.89753684242982,10.198388225361871,62.6601119423282,2.6252305166833865,5.187817176792819,43.32775382387895,1,Medium
Aktau,100.31976765374513,-6.202342875495594,70.94093736354617,6.779279136663636,14.771101815688247,50.35389688936804,3,Critical
Karaganda,28.295051275105184,7.971593677761092,79.85862650655167,4.5724859945395195,4.527973380046024,20.55314277538347,1,Medium
Karaganda,93.12002484425153,30.95605865519604,38.003350093669766,3.303560816502518,33.4001625371507,64.06421503828197,3,Critical
Pavlodar,48.63722197028921,26.361018345794882,62.29795352787485,5.189974697781747,6.6663408171287575,50.56979427592185,2,High
Kyzylorda,72.22264603944102,-0.2776885744740767,86.07341658528243,0.5925578454528051,42.59229629194439,40.28108090383973,3,Critical
Taldykorgan,75.90486398715673,10.997350311374714,57.049177107000915,1.5722065820056412,40.85955253633205,4.808684486271666,2,High
Shymkent,44.74183646267213,26.752544115134505,42.27660370988584,6.067201536276971,0.683084273530471,73.27479700089229,2,High
Aktau,61.51382462469662,-6.967695034651486,72.37672602850392,2.3312120653711474,44.78631777575573,49.236113630752484,2,High
Kyzylorda,49.56374095772364,7.432666355089669,85.90139166392984,4.985068379965622,1.447215837168353,15.415287575437437,2,High
Pavlodar,8.295934342394332,28.33285565932764,25.051223434191307,3.3882695211727225,11.98228924787783,48.51088935864422,0,Low
Semey,52.45984665801919,8.17540388765557,82.14323867257818,6.9110433409944605,1.619456888799753,54.19706833919787,2,High
Kostanay,11.68720710642626,-6.507340987085161,85.7318346369417,7.643114794974827,16.792174351965798,42.06162693465804,2,High
Atyrau,48.60249588963858,14.414046583951315,56.921834207088544,7.126735462776428,25.69332628566358,57.4481390364818,3,Critical
Atyrau,71.15020797981383,28.77841227132329,98.66445254547739,2.529649960201975,39.832243450756906,46.51631583428994,3,Critical
Shymkent,69.52978792122009,16.562849432892186,82.93666725658473,1.956221517845617,16.89907752349181,75.82156656257186,2,High
Semey,79.51455348099844,0.18255986964043203,81.89300519165326,4.058261702155512,35.27450123365583,4.295766287944547,3,Critical
Petropavl,11.431380954555156,7.290782906182159,79.82708595296575,0.5550061312713521,9.375222855949017,8.49965667756484,0,Low
Shymkent,78.25478946365254,10.255551253186947,32.04864825746192,0.693570446473863,37.52992283720632,13.893730956347188,2,High
Aktau,37.45776680357365,16.066985921923706,37.378470916240865,4.6496797971725,11.799830295461877,55.21368564834657,2,High
Aktau,47.88551353645333,24.17079615886759,57.119210517154,4.403370531239645,7.177237797188396,51.64766981998469,2,High
Astana,102.9583504707247,-5.550687206171407,41.12034799675727,7.95936491776445,9.270442518702716,71.36470881677552,3,Critical
Kyzylorda,1.0836484955460302,30.034341485790485,53.21927778672324,2.0138137652281856,9.10315644409277,58.630196230711874,0,Low
Petropavl,70.60951600087266,-9.446063364276599,91.07712879383365,2.4357794687035135,25.643143968849557,40.66843900516738,2,High
Atyrau,71.8456776120129,6.652355060341485,85.94615135034154,1.3515548174471501,42.2398790594073,79.34654339709043,3,Critical
Karaganda,47.59917316122744,-8.766086051230406,70.40319027839857,7.381572572403085,3.9802538496252815,21.288636493543933,2,High
Kyzylorda,28.443342853000342,7.683840140538106,88.64963154008828,6.33358433343838,35.34781592467113,66.65533278283631,3,Critical
Taraz,28.16088459138613,13.66156694929957,82.70179112137994,6.667543335926356,32.717322982642884,34.14322977551355,2,High
Aktau,106.0451603592903,13.025662396168027,54.31879454727124,7.270728409733816,43.62599759146812,51.89881111005874,3,Critical
Taldykorgan,53.04292485394291,-2.5467243837280593,36.08521216399561,4.436749900443787,12.207378025345362,58.18147763619472,2,High
Oskemen,39.70672355870063,19.058322954302554,61.13608320074714,3.8839489358804276,22.505492934251482,50.70032697522691,2,High
Semey,53.85330885976836,-7.98496972728993,78.89831060228401,2.9779360524921237,46.29136872217587,11.240584248687462,2,High
Almaty,80.32684817512336,24.285806905958694,54.91356789836744,4.919109607608916,32.99967250676586,35.43608085983462,3,Critical
Shymkent,17.490788189370203,32.59899952970958,73.34175278271178,3.9070879759236687,19.438420643079844,44.915070234649946,1,Medium
Aktau,53.93206022564853,5.289597221800305,27.54619410328349,3.8867418995418133,6.570619142763423,67.92350073428774,1,Medium
Kyzylorda,70.54612453324643,13.275772177144937,79.84037890971227,7.526958977983542,13.124250395029552,35.49165990388579,2,High
Petropavl,113.83000258217206,7.050962512646649,85.01708959144496,7.880236357093477,29.060773874469163,73.49978438434012,3,Critical
Oskemen,30.30333384905031,-9.698032436317302,76.5470284624433,6.473632919971855,35.90839737802568,35.22993784201685,3,Critical
Taldykorgan,43.110089749949466,7.364352630280216,97.38108700210924,6.175685676851963,6.221094342594674,43.90238874104093,3,Critical
Kyzylorda,45.523030790690854,25.627411666760594,86.13216459685123,5.604186213343261,29.9798630022027,63.70285463542408,3,Critical
Almaty,72.66457891738594,16.81949789825668,92.24749823012306,1.745561392501353,27.51756394193755,46.64541475377149,2,High
Oskemen,42.8078463648002,-5.443303842317848,94.68568667661185,0.9432936565674089,25.6977723345354,76.81744579062597,2,High
Taraz,64.02143103596347,28.121277036220327,84.10783934990468,5.680447363349473,34.506155884100394,52.82686644113021,3,Critical
Almaty,93.81483958140353,13.898840519835929,73.94070736051992,5.96589666692432,41.87247975417309,41.816756325408086,3,Critical
Pavlodar,84.64627129346442,27.877551278510424,20.45748650886314,0.8522974332360485,16.149484158843418,1.887357422463669,1,Medium
Aktobe,53.56423758151027,16.109968345326322,57.26606025784997,7.460388126716361,44.45060950554797,33.09863180642638,3,Critical
Pavlodar,103.70594132090027,15.185980017707294,65.69298388978888,1.1835547958350816,8.031680630927534,23.939873540812833,1,Medium
Atyrau,66.97682995126354,-5.2633366661344425,44.32242179583997,2.644254003284018,8.651193487558217,59.848453430999136,2,High
Kyzylorda,64.7887007402655,-2.4688120087617422,45.44835575227776,5.542923595990284,13.338603181196195,16.662214012283663,2,High
Aktau,4.102531912698981,33.7411365423466,96.89275325681321,1.7740444580335724,5.976543477353891,16.417606983525744,0,Low
Aktau,118.40315764285938,0.2819036039646843,91.33686921621967,0.9156191633168332,11.515961234143878,15.161523458990143,1,Medium
Aktau,14.756497023555205,33.985345309566554,87.93432044013633,2.9835986687311236,5.32058814514223,10.049249052498874,0,Low
Taldykorgan,27.735709491317593,13.93607179359185,52.48094413648885,6.244786811413843,41.08762084926952,24.880560293670992,2,High
Aktobe,6.203620468983235,-3.8894928821228287,21.095884032713165,3.6025900923894527,6.94844959433123,70.87376915547401,0,Low
Pavlodar,76.80035602042965,-5.531400876083818,26.417779716457126,5.397296914309545,37.36487787799284,61.994277784476395,3,Critical
Aktobe,26.9641412367216,-0.6011168182417013,44.97570945740829,4.847143229211025,2.395693395666687,58.82009730454348,1,Medium
Kostanay,21.60125249672682,31.65367985114011,21.25943303965416,0.6666386151918531,47.42601637569576,63.786944451997016,1,Medium
Kyzylorda,10.626670106788968,8.636760094770207,21.37198255321585,7.9140499028428,35.55800437638831,21.55343114636573,2,High
Aktobe,12.397074854881879,7.794542059681145,93.32826413139288,0.8107106661454082,0.3398274293055892,70.99533526019903,0,Low
Karaganda,70.16048405311065,4.094281748157831,76.49268016952433,7.7585205323636375,38.1928250100107,10.984270011328352,3,Critical
Shymkent,82.58494390399146,-3.3822167245035226,44.71647920545222,4.623981337732986,25.704096038309267,26.907658137246557,2,High
Shymkent,47.68547861572812,11.953303873658289,30.611566208076255,7.723692702987999,38.96825851675599,46.93984951738743,3,Critical
Karaganda,57.58764979104879,-4.147849786998759,60.93085743160617,1.360651995603766,26.124840444529422,8.23240706736005,1,Medium
Oskemen,82.31612831795809,27.59661063720474,20.427692868349155,4.178063893891349,32.051242881767735,58.410415022113995,3,Critical
Astana,2.0855748222575565,6.667864382388792,95.07309950865152,1.7712806889954398,39.316582769752024,30.979683856277997,1,Medium
Taldykorgan,38.77567884843343,6.866160550180837,53.185209551115776,0.8823115776683181,20.255402729392834,62.752453248672005,1,Medium
Oskemen,116.77172976844157,11.330289281742015,52.18679641898662,5.131468362967337,0.1354074910226044,39.43170284676822,2,High
Almaty,69.61346756345617,9.985747092458823,51.247488606542575,2.058375657212686,42.497324797259424,14.469961954026909,2,High
Petropavl,30.50694958769919,34.76860878766947,25.54626643102118,4.9077276371565945,19.04451813123313,58.78094490842755,2,High
Taldykorgan,62.60760559634558,14.542150454823613,71.06577918334612,1.3427336146173923,24.802136300829154,20.171516467115485,1,Medium
Taldykorgan,41.11841857450984,-6.030923329455819,78.64028957026827,2.9898985357452705,0.38833210769843585,39.26482410144342,1,Medium
Almaty,63.86939865915589,17.309480370961847,74.09003180706321,6.362244185399354,24.6046005175049,6.042661532552609,3,Critical
Aktobe,15.08898141679786,-3.1787068208554023,31.074839466351545,3.7778864138164074,49.324370078586476,49.42933235296294,2,High
Pavlodar,15.925758458313286,-8.60780598708961,66.3072134428474,5.2080906117300225,13.913383040938482,53.268621297302175,1,Medium
Pavlodar,17.225083444727144,33.683396915476166,65.55875873378031,5.3559345555915945,19.770913512118902,30.293936797822685,1,Medium
Shymkent,112.778375031221,24.809250119055378,89.47286303531057,6.828162829904702,34.35949982343383,76.3538224256859,3,Critical
Semey,87.94787020096102,34.10490465861951,50.33021267005176,2.93692095804981,40.73968337618293,69.93351371856546,3,Critical
Oskemen,19.485827359478506,11.504530161000911,49.718875492754734,5.654716719368881,20.869581200305014,56.63527325919958,2,High
Kostanay,22.601890051872175,13.951588901703925,69.48216469745485,7.712118552846243,15.483443520064627,57.09216595949941,2,High
Kyzylorda,87.69953698450516,-2.42483698363914,70.64581227996104,5.976825007684011,46.89128999925335,20.192137195372098,3,Critical
Atyrau,18.739661375060873,1.1108342000413511,57.54281818606323,4.174028575383084,33.85724833358346,52.545218487075914,2,High
Taraz,28.14735520017944,27.73471467062727,55.44474898643369,5.23038083368947,5.951065224657054,15.856501218841572,1,Medium
Pavlodar,115.60161993844788,6.028354120291738,59.53181365103062,6.047621733223311,3.446393906732431,11.52025791358577,2,High
Kyzylorda,30.636782967411822,27.20667382083885,88.88362396026496,5.092068242704043,24.177492539518454,79.95743153620641,3,Critical
Taraz,79.39588204453761,21.905617592916432,56.8933521003128,0.6250686011737936,11.004503302363622,49.79007451785393,1,Medium
Kyzylorda,117.43575448806365,-2.0273083627660524,95.1945433575858,1.960801232654194,12.699237668812675,34.47902981257524,1,Medium
Aktobe,44.91561205677512,12.835086475388398,60.320301087706085,6.5785116291159955,43.884608941392415,23.053161830716107,3,Critical
Taraz,2.1019189034474683,20.482429468342257,95.93605545447132,2.544879854843635,4.4783012158155335,48.31363549297819,1,Medium
Atyrau,29.297674850684913,0.5766746661721296,86.62655214952606,5.986715896708504,35.768205761444484,3.96748065760689,2,High
Kyzylorda,99.70526296100465,27.380982973403462,48.99450580926633,3.29090161431274,13.557112669029403,7.574479240383605,1,Medium
Karaganda,103.7530603146044,14.517244589533405,89.09131370372928,4.414132461184574,38.016411070206885,2.6285358192317076,3,Critical
Atyrau,92.22232374285494,-2.5641077300828554,28.80506273608922,1.0097997486455277,36.12056922317723,39.93358666101294,2,High
Taraz,13.573178289188764,16.23429917740711,94.00377402744115,1.8591917078728217,0.36959507221465127,48.0485303349746,0,Low
Atyrau,95.46124460356837,34.98712118701613,70.53148120663133,7.6789772263942595,25.456770646079956,4.998380908625668,3,Critical
Kyzylorda,110.24133563922051,-3.2265328751463898,24.351259881784895,7.1760354008518545,6.965974118902318,57.69795739991332,3,Critical
Astana,72.07314510554833,26.754061855378765,71.54053789206492,5.392063331742877,43.31135152893384,18.431605721165152,3,Critical
Kyzylorda,112.90504276056778,-0.6710948565598915,97.93981233158048,3.9473344803930304,43.57929414312033,54.81611630158929,3,Critical
Kyzylorda,99.22066604542529,25.207474825703926,25.584052369170315,5.568209696714178,20.9172903746879,78.55177120281965,3,Critical
Aktobe,80.03658203890888,23.056006540463592,64.3750167824069,5.139577168204543,22.219780922554026,55.28846960430809,3,Critical
Oskemen,69.26222840540977,3.522022352019457,79.8235479807498,4.764141917034591,15.164146970226355,70.65544423388869,3,Critical
Karaganda,41.82884006903646,4.662040290400242,84.8206869359625,0.9438280389765636,35.83031494800155,75.8558805394454,2,High
Kostanay,19.114493429136616,25.66346263833136,53.106197225663664,5.246019579961302,17.933068151322956,38.94008386818524,1,Medium
Pavlodar,72.5944707228649,10.76504803492907,36.33332473345944,6.266900334283763,13.389623726131688,56.18599835357655,3,Critical
Taldykorgan,38.17338643417434,22.886811292031396,23.38738230179071,7.955612409841816,21.61155297522541,68.15754028446734,3,Critical
Almaty,103.97264010331745,-3.340713368537436,66.37809256777798,0.5830891444573225,4.574375919372936,28.52871302995089,1,Medium
